data,num_file,L0,L2,NNZ,RL_iters,RL_rewards,MF_iters,MF_rewards,SAMP_iters,SAMP_rewards,SB_iters,SB_rewards
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_886.csv,254,4.5975892587007425e-05,0.0,4,170,14,362,18,286,19,49,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_886.csv,254,0.00045975892587007424,0.0,1,138,20,137,20,107,22,25,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_886.csv,254,0.004597589258700742,0.0,1,107,16,162,15,187,22,46,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_886.csv,254,0.045975892587007426,0.0,1,8,4,142,3,61,4,31,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_587.csv,255,4.59126417752385e-05,0.0,4,240,24,210,29,204,23,123,43
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_587.csv,255,0.000459126417752385,0.0,1,155,18,160,23,104,21,20,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_587.csv,255,0.00459126417752385,0.0,1,104,27,101,11,84,16,45,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_587.csv,255,0.0459126417752385,0.0,1,6,6,50,5,48,5,9,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_582.csv,256,4.561888334816107e-05,0.0,5,183,18,216,20,269,15,265,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_582.csv,256,0.0004561888334816107,0.0,1,146,23,123,24,96,19,55,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_582.csv,256,0.004561888334816107,0.0,1,143,21,126,18,115,17,44,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_582.csv,256,0.045618883348161075,0.0,1,67,8,7,6,13,7,6,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_713.csv,257,4.5402140155443014e-05,0.0,5,121,23,238,14,147,13,67,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_713.csv,257,0.0004540214015544301,0.0,1,115,19,152,20,63,18,97,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_713.csv,257,0.004540214015544301,0.0,1,105,15,99,18,68,14,35,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_713.csv,257,0.04540214015544301,0.0,1,8,8,53,8,9,6,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_47.csv,258,4.560831522832468e-05,0.0,8,87,17,526,11,156,14,34,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_47.csv,258,0.00045608315228324675,0.0,2,196,25,190,25,221,23,67,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_47.csv,258,0.004560831522832468,0.0,1,134,21,155,21,107,18,40,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_47.csv,258,0.045608315228324675,0.0,1,32,10,71,4,43,4,6,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,259,4.588524207230101e-05,0.0,7,63,13,458,13,341,13,82,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,259,0.0004588524207230101,0.0,2,155,23,155,24,195,23,79,36
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,259,0.004588524207230101,0.0,1,133,22,107,19,85,16,31,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,259,0.04588524207230101,0.0,1,41,16,51,12,31,11,16,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_616.csv,260,4.5750860772692775e-05,0.0,6,202,13,291,14,203,17,54,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_616.csv,260,0.0004575086077269278,0.0,1,310,24,138,25,152,33,77,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_616.csv,260,0.004575086077269278,0.0,1,170,21,72,24,98,14,48,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_616.csv,260,0.045750860772692775,0.0,1,35,11,67,13,35,13,23,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,261,4.524728362426654e-05,0.0,5,329,22,373,21,137,19,110,33
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,261,0.0004524728362426654,0.0,2,297,22,208,21,125,25,42,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,261,0.004524728362426654,0.0,1,155,21,109,20,121,23,32,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,261,0.04524728362426654,0.0,1,58,17,42,13,68,13,14,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_948.csv,262,4.549940745686353e-05,0.0,9,541,28,574,12,338,18,158,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_948.csv,262,0.0004549940745686353,0.0,1,124,19,173,26,127,17,55,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_948.csv,262,0.004549940745686353,0.0,2,121,17,141,20,119,17,137,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_948.csv,262,0.04549940745686353,0.0,1,19,10,127,10,69,13,43,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_906.csv,263,4.5843127517816146e-05,0.0,7,107,21,352,14,140,12,36,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_906.csv,263,0.00045843127517816143,0.0,2,158,19,199,27,165,26,50,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_906.csv,263,0.0045843127517816145,0.0,1,124,15,144,32,123,22,54,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_906.csv,263,0.04584312751781614,0.0,1,26,11,44,8,28,6,11,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_696.csv,264,4.579679829749704e-05,0.0,4,210,19,276,21,348,21,143,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_696.csv,264,0.00045796798297497045,0.0,1,124,22,192,20,214,24,84,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_696.csv,264,0.004579679829749704,0.0,1,100,19,194,14,84,15,26,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_696.csv,264,0.04579679829749705,0.0,2,2,2,2,2,2,2,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_13.csv,265,4.58770715461425e-05,0.0,5,155,28,324,31,221,20,146,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_13.csv,265,0.000458770715461425,0.0,1,180,19,240,19,117,19,42,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_13.csv,265,0.00458770715461425,0.0,1,131,21,216,11,116,17,15,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_13.csv,265,0.045877071546142505,0.0,1,35,13,10,8,13,8,8,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_521.csv,266,4.58678182755216e-05,0.0,3,319,16,181,28,173,27,112,37
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_521.csv,266,0.000458678182755216,0.0,1,191,20,72,21,83,20,40,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_521.csv,266,0.00458678182755216,0.0,1,152,17,58,16,73,16,37,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_521.csv,266,0.0458678182755216,0.0,1,6,3,20,3,38,3,6,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_193.csv,267,4.554946026532369e-05,0.0,4,155,14,431,16,150,21,25,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_193.csv,267,0.0004554946026532369,0.0,1,243,24,159,20,143,29,33,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_193.csv,267,0.004554946026532369,0.0,1,144,21,161,20,106,18,84,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_193.csv,267,0.045549460265323694,0.0,1,12,6,109,6,61,7,19,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_691.csv,268,4.556507886804734e-05,0.0,8,416,15,576,11,377,14,156,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_691.csv,268,0.0004556507886804734,0.0,1,213,23,123,19,108,16,84,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_691.csv,268,0.004556507886804734,0.0,1,82,17,114,16,71,17,33,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_691.csv,268,0.04556507886804734,0.0,2,23,8,49,8,58,8,18,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_358.csv,269,4.5653685173566055e-05,0.0,6,739,15,259,18,78,14,77,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_358.csv,269,0.0004565368517356606,0.0,1,230,19,119,21,158,24,51,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_358.csv,269,0.004565368517356606,0.0,1,198,11,115,18,146,21,56,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_358.csv,269,0.04565368517356606,0.0,1,11,4,137,4,33,4,8,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_845.csv,270,4.550856594895486e-05,0.0,3,151,16,239,27,206,24,102,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_845.csv,270,0.0004550856594895486,0.0,3,84,15,175,18,146,21,27,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_845.csv,270,0.004550856594895486,0.0,2,33,9,119,12,55,13,31,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_845.csv,270,0.04550856594895486,0.0,1,8,6,37,6,57,6,5,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_861.csv,271,4.550794908986822e-05,0.0,7,185,17,343,18,236,14,67,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_861.csv,271,0.0004550794908986822,0.0,2,147,14,136,21,107,19,72,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_861.csv,271,0.004550794908986822,0.0,1,127,19,54,12,75,17,27,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_861.csv,271,0.04550794908986822,0.0,1,6,5,20,4,38,9,15,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_49.csv,272,4.583576828583125e-05,0.0,7,238,22,381,13,91,14,59,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_49.csv,272,0.00045835768285831254,0.0,2,213,20,165,27,116,22,44,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_49.csv,272,0.0045835768285831255,0.0,1,197,18,107,20,123,19,33,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_49.csv,272,0.04583576828583125,0.0,1,57,12,84,18,64,14,38,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_676.csv,273,4.572616617060266e-05,0.0,6,96,12,262,12,126,11,94,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_676.csv,273,0.00045726166170602655,0.0,1,193,16,116,19,112,22,29,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_676.csv,273,0.0045726166170602656,0.0,1,123,15,99,17,85,17,44,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_676.csv,273,0.045726166170602656,0.0,1,23,11,17,11,17,8,8,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_730.csv,274,4.552595761941234e-05,0.0,5,121,22,490,16,473,16,47,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_730.csv,274,0.0004552595761941234,0.0,1,175,21,223,21,125,19,53,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_730.csv,274,0.004552595761941234,0.0,1,94,19,188,14,114,17,37,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_730.csv,274,0.04552595761941234,0.0,2,6,5,8,6,6,5,5,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,275,4.543600613862173e-05,0.0,3,330,14,324,35,241,18,173,35
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,275,0.00045436006138621735,0.0,1,176,22,218,26,134,20,53,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,275,0.004543600613862173,0.0,1,95,15,207,24,114,20,16,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,275,0.04543600613862173,0.0,1,1,1,1,1,1,1,1,1
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_976.csv,276,4.5585801753630864e-05,0.0,8,176,11,575,10,153,11,57,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_976.csv,276,0.0004558580175363086,0.0,1,182,23,183,30,105,18,60,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_976.csv,276,0.0045585801753630865,0.0,1,134,23,159,26,81,11,74,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_976.csv,276,0.04558580175363086,0.0,1,52,9,121,13,29,11,8,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_21.csv,277,4.5260846039181757e-05,0.0,5,167,20,293,20,252,21,64,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_21.csv,277,0.0004526084603918175,0.0,1,227,23,159,24,151,11,32,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_21.csv,277,0.0045260846039181755,0.0,1,92,15,150,22,70,20,50,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_21.csv,277,0.045260846039181755,0.0,1,12,7,118,8,95,9,23,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_572.csv,278,4.557649016678953e-05,0.0,9,176,14,526,13,773,14,528,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_572.csv,278,0.00045576490166789524,0.0,2,171,16,256,27,187,24,60,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_572.csv,278,0.004557649016678953,0.0,1,124,17,182,21,96,24,51,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_572.csv,278,0.045576490166789524,0.0,1,32,16,97,10,23,11,37,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_366.csv,279,4.549732052058512e-05,0.0,5,141,25,423,19,118,21,148,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_366.csv,279,0.0004549732052058512,0.0,1,144,21,208,22,237,16,79,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_366.csv,279,0.004549732052058512,0.0,1,139,20,394,24,167,18,54,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_366.csv,279,0.04549732052058512,0.0,2,13,8,168,5,40,5,21,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_903.csv,280,4.54928761445529e-05,0.0,5,130,18,303,25,147,21,54,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_903.csv,280,0.00045492876144552903,0.0,1,178,24,96,16,101,19,65,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_903.csv,280,0.00454928761445529,0.0,1,103,20,301,14,100,17,17,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_903.csv,280,0.045492876144552906,0.0,1,15,8,66,7,42,8,8,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_868.csv,281,4.5460671057121975e-05,0.0,5,140,24,369,21,188,20,183,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_868.csv,281,0.00045460671057121973,0.0,1,126,18,249,19,104,23,55,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_868.csv,281,0.004546067105712197,0.0,1,121,20,195,16,219,21,17,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_868.csv,281,0.045460671057121975,0.0,1,24,9,97,9,26,12,8,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_506.csv,282,4.54495579575281e-05,0.0,6,174,19,319,23,205,17,148,36
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_506.csv,282,0.00045449557957528096,0.0,1,159,24,166,22,104,21,24,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_506.csv,282,0.00454495579575281,0.0,1,148,24,152,13,76,20,22,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_506.csv,282,0.0454495579575281,0.0,2,9,7,11,8,11,9,7,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_893.csv,283,4.5533823892967236e-05,0.0,3,142,20,298,25,105,16,81,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_893.csv,283,0.00045533823892967234,0.0,1,129,17,111,18,111,20,41,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_893.csv,283,0.004553382389296723,0.0,1,95,21,107,20,77,19,32,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_893.csv,283,0.045533823892967236,0.0,1,10,6,9,6,6,5,5,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,284,4.558966521402117e-05,0.0,5,43,15,288,14,93,12,43,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,284,0.0004558966521402117,0.0,2,96,22,117,27,102,17,61,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,284,0.004558966521402117,0.0,1,79,15,81,20,98,16,23,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,284,0.04558966521402117,0.0,2,24,7,20,4,17,5,10,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_993.csv,285,4.5521719404667775e-05,0.0,6,118,16,351,14,357,19,84,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_993.csv,285,0.0004552171940466777,0.0,1,129,23,196,26,158,23,39,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_993.csv,285,0.004552171940466777,0.0,1,122,27,170,18,114,21,29,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_993.csv,285,0.045521719404667774,0.0,1,6,5,117,5,16,6,28,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_288.csv,286,4.583626807812117e-05,0.0,6,189,20,312,23,232,21,118,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_288.csv,286,0.0004583626807812117,0.0,1,216,22,190,21,134,18,45,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_288.csv,286,0.004583626807812117,0.0,1,145,17,194,15,194,15,50,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_288.csv,286,0.04583626807812117,0.0,1,13,11,145,11,19,10,12,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_248.csv,287,4.5224974596149246e-05,0.0,3,309,18,265,27,133,26,45,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_248.csv,287,0.00045224974596149245,0.0,1,147,19,196,30,134,23,21,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_248.csv,287,0.004522497459614925,0.0,1,125,19,158,20,118,16,36,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_248.csv,287,0.04522497459614924,0.0,1,2,2,112,2,147,2,78,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_413.csv,288,4.557555734895611e-05,0.0,7,269,11,376,11,123,14,116,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_413.csv,288,0.0004557555734895611,0.0,1,138,19,262,24,131,26,69,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_413.csv,288,0.004557555734895611,0.0,1,134,22,238,17,86,19,53,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_413.csv,288,0.04557555734895611,0.0,1,14,8,190,7,52,6,11,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_529.csv,289,4.541338887046346e-05,0.0,3,144,21,302,34,161,22,131,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_529.csv,289,0.0004541338887046346,0.0,1,118,19,129,20,132,19,42,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_529.csv,289,0.004541338887046346,0.0,1,97,19,179,14,116,23,11,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_529.csv,289,0.04541338887046346,0.0,1,10,6,51,6,80,7,14,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_768.csv,290,4.5624185296768566e-05,0.0,4,107,15,373,16,110,17,80,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_768.csv,290,0.00045624185296768566,0.0,1,169,18,64,19,103,23,45,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_768.csv,290,0.004562418529676857,0.0,1,70,17,263,18,66,18,31,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_768.csv,290,0.045624185296768566,0.0,1,9,5,205,4,9,4,101,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_888.csv,291,4.550733432723525e-05,0.0,5,106,18,335,22,135,19,89,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_888.csv,291,0.0004550733432723525,0.0,1,128,22,202,24,110,20,22,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_888.csv,291,0.004550733432723525,0.0,1,127,19,97,19,105,22,48,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_888.csv,291,0.04550733432723525,0.0,1,10,5,8,4,11,7,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_869.csv,292,4.5616168502433054e-05,0.0,7,90,15,272,13,189,13,45,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_869.csv,292,0.0004561616850243305,0.0,1,133,20,167,25,115,18,56,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_869.csv,292,0.0045616168502433056,0.0,1,110,23,150,23,82,18,26,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_869.csv,292,0.04561616850243305,0.0,1,10,8,105,8,97,7,6,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_814.csv,293,4.554078925944944e-05,0.0,3,248,17,370,20,153,23,107,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_814.csv,293,0.0004554078925944943,0.0,1,177,23,268,20,98,18,46,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_814.csv,293,0.004554078925944944,0.0,1,116,17,62,21,41,13,28,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_814.csv,293,0.04554078925944943,0.0,1,4,3,136,3,148,3,98,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_286.csv,294,4.568824522641731e-05,0.0,6,199,18,152,25,122,18,93,34
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_286.csv,294,0.0004568824522641731,0.0,1,159,22,67,18,109,21,55,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_286.csv,294,0.004568824522641731,0.0,1,120,19,76,20,87,19,25,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_286.csv,294,0.04568824522641731,0.0,2,16,9,23,8,16,11,12,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_874.csv,295,4.538237867777441e-05,0.0,5,162,26,323,20,116,22,67,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_874.csv,295,0.0004538237867777441,0.0,1,128,21,114,27,118,27,35,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_874.csv,295,0.004538237867777441,0.0,1,100,19,95,23,108,22,40,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_874.csv,295,0.045382378677774414,0.0,2,17,6,25,7,13,7,7,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_530.csv,296,4.563511573925935e-05,0.0,4,147,18,277,21,111,18,149,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_530.csv,296,0.0004563511573925935,0.0,1,137,21,204,23,98,13,47,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_530.csv,296,0.004563511573925935,0.0,1,125,23,169,21,111,25,42,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_530.csv,296,0.04563511573925935,0.0,1,14,9,8,6,6,4,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_243.csv,297,4.559842294709179e-05,0.0,7,218,11,334,13,192,14,64,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_243.csv,297,0.0004559842294709179,0.0,1,235,20,147,25,138,21,75,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_243.csv,297,0.004559842294709179,0.0,1,193,19,117,19,80,13,27,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_243.csv,297,0.04559842294709179,0.0,1,36,8,78,9,18,8,30,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_615.csv,298,4.510188704671025e-05,0.0,7,114,19,533,14,429,15,142,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_615.csv,298,0.0004510188704671025,0.0,2,104,20,139,24,152,22,78,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_615.csv,298,0.004510188704671025,0.0,1,104,16,114,19,72,18,85,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_615.csv,298,0.045101887046710254,0.0,1,16,10,18,8,44,8,8,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_211.csv,299,4.582753636220819e-05,0.0,6,957,14,408,14,88,15,62,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_211.csv,299,0.0004582753636220819,0.0,1,285,16,148,23,133,25,29,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_211.csv,299,0.004582753636220819,0.0,1,186,17,169,19,59,11,36,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_211.csv,299,0.04582753636220819,0.0,1,22,5,107,8,67,10,34,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_837.csv,300,4.549309710666406e-05,0.0,7,314,17,246,18,228,16,47,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_837.csv,300,0.0004549309710666406,0.0,1,234,20,133,20,134,24,60,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_837.csv,300,0.0045493097106664064,0.0,1,139,20,116,14,84,15,19,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_837.csv,300,0.04549309710666406,0.0,1,14,8,106,9,92,9,19,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_391.csv,301,4.5486061022105735e-05,0.0,7,68,17,303,17,115,18,142,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_391.csv,301,0.00045486061022105735,0.0,1,140,29,170,28,138,24,73,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_391.csv,301,0.0045486061022105735,0.0,1,119,21,119,21,90,15,52,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_391.csv,301,0.045486061022105735,0.0,1,31,12,118,11,63,15,12,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_711.csv,302,4.581060276364757e-05,0.0,6,78,17,341,17,105,13,83,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_711.csv,302,0.0004581060276364757,0.0,1,137,18,168,22,102,18,61,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_711.csv,302,0.004581060276364757,0.0,1,106,19,135,21,89,24,37,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_711.csv,302,0.04581060276364757,0.0,2,9,6,113,9,43,5,37,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_651.csv,303,4.536401500610087e-05,0.0,8,97,19,220,16,170,17,61,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_651.csv,303,0.00045364015006100865,0.0,1,220,26,177,24,192,28,62,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_651.csv,303,0.004536401500610087,0.0,1,99,15,88,15,44,9,52,14
